chunk_id,embedding_text,description_short,description_full,section_title,work_category,rate,unit_norm,qty,source_file,sheet_name,rate_per_unit_label,est_tokens
04b5cbb449b7f5754568166ffab97bf5,"WORK: civil_id
ITEM: Providing, making and Fixing of the UPVC Door with Aluminum Chogath consisting of Cutting, fixing, making, wastage, door lock, hinge, hardware etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: UPVC Doors for Washrooms
UNIT: sft","Providing, making and Fixing of the UPVC Door with Aluminum Chogath consisting of Cutting, fixing, making, wastage, door lock, hinge, hardware etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.","UPVC Doors for Washrooms | Providing, making and Fixing of the UPVC Door with Aluminum Chogath consisting of Cutting, fixing, making, wastage, door lock, hinge, hardware etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.",UPVC Doors for Washrooms,civil_id,3500.0,sft,320,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 3,500 per sft",76.25
8f9f5c60e628bf7983feb59a898c6917,"WORK: civil_id
ITEM: Main Entrances Doors (6' x 8')
SPEC: Providing, Making and Fixing of the Glass Doors consisting of the Aluminum Frame for Door Frame (Chawala), Aluminum Frame for making Glass Door, 12mm Glass (Tariq / Ghani) Fixed in Aluminum Frame including Floor Machine, Cutting, Making, Wastage, Glass Tempering and Polish, Fixig at Site, Hardware, Handle, Lock, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Glass Doors with Aluminum Frames
UNIT: sft",Main Entrances Doors (6' x 8'),"Glass Doors with Aluminum Frames — Providing, Making and Fixing of the Glass Doors consisting of the Aluminum Frame for Door Frame (Chawala), Aluminum Frame for making Glass Door, 12mm Glass (Tariq / Ghani) Fixed in Aluminum Frame including Floor Machine, Cutting, Making, Wastage, Glass Tempering and Polish, Fixig at Site, Hardware, Handle, Lock, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager. | Main Entrances Doors (6' x 8')",Glass Doors with Aluminum Frames,civil_id,3380.0,sft,,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 3,380 per sft",139.5
2da94e9f22aacc45faa2a9f9ac899edb,"WORK: civil_id
ITEM: Executive Main Entrance Door (5' x 8')
SPEC: Providing, Making and Fixing of the Glass Doors consisting of the Aluminum Frame for Door Frame (Chawala), Aluminum Frame for making Glass Door, 12mm Glass (Tariq / Ghani) Fixed in Aluminum Frame including Floor Machine, Cutting, Making, Wastage, Glass Tempering and Polish, Fixig at Site, Hardware, Handle, Lock, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Glass Doors with Aluminum Frames
UNIT: sft",Executive Main Entrance Door (5' x 8'),"Glass Doors with Aluminum Frames — Providing, Making and Fixing of the Glass Doors consisting of the Aluminum Frame for Door Frame (Chawala), Aluminum Frame for making Glass Door, 12mm Glass (Tariq / Ghani) Fixed in Aluminum Frame including Floor Machine, Cutting, Making, Wastage, Glass Tempering and Polish, Fixig at Site, Hardware, Handle, Lock, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager. | Executive Main Entrance Door (5' x 8')",Glass Doors with Aluminum Frames,civil_id,3380.0,sft,40,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 3,380 per sft",141.5
1add098f91c5a5241398c29195353a08,"WORK: civil_id
ITEM: Floor Machines (G.C.C) (Base Rate @ 35000/- Per No)
SPEC: Providing, Making and Fixing of the Glass Doors consisting of the Aluminum Frame for Door Frame (Chawala), Aluminum Frame for making Glass Door, 12mm Glass (Tariq / Ghani) Fixed in Aluminum Frame including Floor Machine, Cutting, Making, Wastage, Glass Tempering and Polish, Fixig at Site, Hardware, Handle, Lock, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Glass Doors with Aluminum Frames
UNIT: nos",Floor Machines (G.C.C) (Base Rate @ 35000/- Per No),"Glass Doors with Aluminum Frames — Providing, Making and Fixing of the Glass Doors consisting of the Aluminum Frame for Door Frame (Chawala), Aluminum Frame for making Glass Door, 12mm Glass (Tariq / Ghani) Fixed in Aluminum Frame including Floor Machine, Cutting, Making, Wastage, Glass Tempering and Polish, Fixig at Site, Hardware, Handle, Lock, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager. | Floor Machines (G.C.C) (Base Rate @ 35000/- Per No)",Glass Doors with Aluminum Frames,civil_id,53000.0,nos,10,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 53,000 per nos",144.75
977ae2fbd875a2fcbc5284d262b55789,"WORK: civil_id
ITEM: Door Handle (Base Rate of Door Handle @ 15000/- Per No)
SPEC: Providing, Making and Fixing of the Glass Doors consisting of the Aluminum Frame for Door Frame (Chawala), Aluminum Frame for making Glass Door, 12mm Glass (Tariq / Ghani) Fixed in Aluminum Frame including Floor Machine, Cutting, Making, Wastage, Glass Tempering and Polish, Fixig at Site, Hardware, Handle, Lock, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Glass Doors with Aluminum Frames
UNIT: nos",Door Handle (Base Rate of Door Handle @ 15000/- Per No),"Glass Doors with Aluminum Frames — Providing, Making and Fixing of the Glass Doors consisting of the Aluminum Frame for Door Frame (Chawala), Aluminum Frame for making Glass Door, 12mm Glass (Tariq / Ghani) Fixed in Aluminum Frame including Floor Machine, Cutting, Making, Wastage, Glass Tempering and Polish, Fixig at Site, Hardware, Handle, Lock, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager. | Door Handle (Base Rate of Door Handle @ 15000/- Per No)",Glass Doors with Aluminum Frames,civil_id,23750.0,nos,10,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 23,750 per nos",145.75
5e1cc74148a8fcb86f59548e010975c6,"WORK: civil_id
ITEM: Concrete Planters (19'-3"" x 5'-6"" x 3'-6"" High)
SPEC: Providing and Laying of Concrete for Planters  Slabs only consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Chenab / Approved), Crush (Sargodha) and Steel including Form Work, Binding of Steel 4"" Dia 6"" c/c, Laying of Site mix concrete, Wastage, Poshish for Seat, Hardware, Material Shifting, Leveling, Curing, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
(Brick Work will be Claimed in Other Item
(M
SECTION: Concrete Planters with Sitting Bench Seat
UNIT: nos","Concrete Planters (19'-3"" x 5'-6"" x 3'-6"" High)","Concrete Planters with Sitting Bench Seat — Providing and Laying of Concrete for Planters  Slabs only consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Chenab / Approved), Crush (Sargodha) and Steel including Form Work, Binding of Steel 4"" Dia 6"" c/c, Laying of Site mix concrete, Wastage, Poshish for Seat, Hardware, Material Shifting, Leveling, Curing, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
(Brick Work will be Claimed in Other Item
(Marble will be Claimed in Other Item) | Concrete Planters (19'-3"" x 5'-6"" x 3'-6"" High)",Concrete Planters with Sitting Bench Seat,civil_id,421000.0,nos,2,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 421,000 per nos",159.0
e67e720aedf7d2aefff82d5b83c4e037,"WORK: civil_id
ITEM: Sitting Bench (36'-5"" x 1'-6"" x 3'-6"" High)
SPEC: Providing and Laying of Concrete for Planters Walls and Slabs consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Chenab / Approved Equivalant), Crush (Sargodha / Approved Equivalant) and Steel (Model / Approved Equivalant) including Form Work, Binding of Steel 4"" Dia 6"" c/c, Laying of Site mix concrete, Wastage, Hardware, Material Shifting, Leveling, Curing, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Mana
SECTION: Sitting Bench
UNIT: nos","Sitting Bench (36'-5"" x 1'-6"" x 3'-6"" High)","Sitting Bench — Providing and Laying of Concrete for Planters Walls and Slabs consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Chenab / Approved Equivalant), Crush (Sargodha / Approved Equivalant) and Steel (Model / Approved Equivalant) including Form Work, Binding of Steel 4"" Dia 6"" c/c, Laying of Site mix concrete, Wastage, Hardware, Material Shifting, Leveling, Curing, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
(Finish Detail Needed and Rate is Without Poshish) | Sitting Bench (36'-5"" x 1'-6"" x 3'-6"" High)",Sitting Bench,civil_id,390000.0,nos,1,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 390,000 per nos",151.0
08ea53f61e4447f719de7ae24089afb2,"WORK: civil_id
ITEM: Sitting Bench (19'-6"" x 1'-6"" x 3'-6"" High)
SPEC: Providing and Laying of Concrete for Planters Walls and Slabs consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Chenab / Approved Equivalant), Crush (Sargodha / Approved Equivalant) and Steel (Model / Approved Equivalant) including Form Work, Binding of Steel 4"" Dia 6"" c/c, Laying of Site mix concrete, Wastage, Hardware, Material Shifting, Leveling, Curing, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Mana
SECTION: Sitting Bench
UNIT: nos","Sitting Bench (19'-6"" x 1'-6"" x 3'-6"" High)","Sitting Bench — Providing and Laying of Concrete for Planters Walls and Slabs consisting of the Approved Cement (D.G / Mapple Leaf / Lucky, Best Way), Sand (Chenab / Approved Equivalant), Crush (Sargodha / Approved Equivalant) and Steel (Model / Approved Equivalant) including Form Work, Binding of Steel 4"" Dia 6"" c/c, Laying of Site mix concrete, Wastage, Hardware, Material Shifting, Leveling, Curing, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
(Finish Detail Needed and Rate is Without Poshish) | Sitting Bench (19'-6"" x 1'-6"" x 3'-6"" High)",Sitting Bench,civil_id,225000.0,nos,1,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 225,000 per nos",151.0
73099d13a5df743455e3de137381e001,"WORK: civil_id
ITEM: Looking Mirror in Washrooms
SPEC: Providing, Making and Fixing of the Looking Mirror consisting of the Partal Wood for the Internal framing, 3/4"" MDF Sheet fixed over the Partal Wood including cutting, Solignum over the Rough Wood, Glass Polishing, Vinyl Paper at the Back of Mirror, Material Shifting, Scaffolding, Wastage, Hardware, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Looking Mirror
UNIT: sft",Looking Mirror in Washrooms,"Looking Mirror — Providing, Making and Fixing of the Looking Mirror consisting of the Partal Wood for the Internal framing, 3/4"" MDF Sheet fixed over the Partal Wood including cutting, Solignum over the Rough Wood, Glass Polishing, Vinyl Paper at the Back of Mirror, Material Shifting, Scaffolding, Wastage, Hardware, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager. | Looking Mirror in Washrooms",Looking Mirror,civil_id,1975.0,sft,109,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 1,975 per sft",126.25
860903c6d35d018a6473bfde4bd4ad74,"WORK: civil_id
ITEM: Serving Counter
SPEC: Providing and Making of the Serving Counter consisting of the Brick Works for Bottom, R.C.C Slab at the Top of the Brick Work for Food, Stone to Clad at the Top and Customer Side including cutting, wastage, labor for brick work, hardware, labor for plaster, Porcelain Tile Skirting, Steel bars, water & curing, material shifting, freight & cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
(Base Rate of Marble @ 1000/- Per Sft)
(Base Rate of P
SECTION: Serving Counter
UNIT: ls",Serving Counter,"Providing and Making of the Serving Counter consisting of the Brick Works for Bottom, R.C.C Slab at the Top of the Brick Work for Food, Stone to Clad at the Top and Customer Side including cutting, wastage, labor for brick work, hardware, labor for plaster, Porcelain Tile Skirting, Steel bars, water & curing, material shifting, freight & cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
(Base Rate of Marble @ 1000/- Per Sft)
(Base Rate of Porcelain Tile @ 5000/- Per Sq. Mtr) | Serving Counter",Serving Counter,civil_id,1314000.0,ls,1,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 1,314,000 per ls",144.25
3e2a1644b1819d83a34c81fcc1e268d0,"WORK: civil_id
ITEM: 12 Glass (Tariq / Ghani) at Top of Counter with MS Framing 1-1/2"" x 1-1/2"" x 16 Swg
SPEC: Providing and Making of the Serving Counter consisting of the Brick Works for Bottom, R.C.C Slab at the Top of the Brick Work for Food, Stone to Clad at the Top and Customer Side including cutting, wastage, labor for brick work, hardware, labor for plaster, Porcelain Tile Skirting, Steel bars, water & curing, material shifting, freight & cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
(Base Rate of Marble @ 1000/- Per Sft)
(Base Rate of P
SECTION: Serving Counter
UNIT: sft","12 Glass (Tariq / Ghani) at Top of Counter with MS Framing 1-1/2"" x 1-1/2"" x 16 Swg","Serving Counter — Providing and Making of the Serving Counter consisting of the Brick Works for Bottom, R.C.C Slab at the Top of the Brick Work for Food, Stone to Clad at the Top and Customer Side including cutting, wastage, labor for brick work, hardware, labor for plaster, Porcelain Tile Skirting, Steel bars, water & curing, material shifting, freight & cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
(Base Rate of Marble @ 1000/- Per Sft)
(Base Rate of Porcelain Tile @ 5000/- Per Sq. Mtr) | 12 Glass (Tariq / Ghani) at Top of Counter with MS Framing 1-1/2"" x 1-1/2"" x 16 Swg",Serving Counter,civil_id,3040.0,sft,150,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 3,040 per sft",161.5
d54ce2ef42b1a05c7fb8470a681745ac,"WORK: civil_id
ITEM: Wooden Batten / Plank Ply Pasted 3"" x 1'
SPEC: Providing, Making and Fixing of the Wooden Ceiling consisting of the 3"" x 1' Ply Pasted Wooden Batten / Plank for the Main Outer Frame, MDF Sheet 3/4"" + 3/4"" Fixed in Between the Main Frame, Ash Veneer Pasted, Fabric and Foam fixed over the Solid Ash Wood including cutting, Hanging System from Slab, Material Shifting, Pasting Material, Pasting Labor, Approved Shade of Polish and Lacquer, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Ma
SECTION: Wooden Ceiling
UNIT: rft","Wooden Batten / Plank Ply Pasted 3"" x 1'","Wooden Ceiling — Providing, Making and Fixing of the Wooden Ceiling consisting of the 3"" x 1' Ply Pasted Wooden Batten / Plank for the Main Outer Frame, MDF Sheet 3/4"" + 3/4"" Fixed in Between the Main Frame, Ash Veneer Pasted, Fabric and Foam fixed over the Solid Ash Wood including cutting, Hanging System from Slab, Material Shifting, Pasting Material, Pasting Labor, Approved Shade of Polish and Lacquer, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager. | Wooden Batten / Plank Ply Pasted 3"" x 1'",Wooden Ceiling,civil_id,5000.0,rft,1032,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 5,000 per rft",150.5
84ceacd4e7f05236e59a3af7c96a22cd,"WORK: civil_id
ITEM: MDF 3/4"" + 3/4"" Center Battens with Poshish
SPEC: Providing, Making and Fixing of the Wooden Ceiling consisting of the 3"" x 1' Ply Pasted Wooden Batten / Plank for the Main Outer Frame, MDF Sheet 3/4"" + 3/4"" Fixed in Between the Main Frame, Ash Veneer Pasted, Fabric and Foam fixed over the Solid Ash Wood including cutting, Hanging System from Slab, Material Shifting, Pasting Material, Pasting Labor, Approved Shade of Polish and Lacquer, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Ma
SECTION: Wooden Ceiling
UNIT: rft","MDF 3/4"" + 3/4"" Center Battens with Poshish","Wooden Ceiling — Providing, Making and Fixing of the Wooden Ceiling consisting of the 3"" x 1' Ply Pasted Wooden Batten / Plank for the Main Outer Frame, MDF Sheet 3/4"" + 3/4"" Fixed in Between the Main Frame, Ash Veneer Pasted, Fabric and Foam fixed over the Solid Ash Wood including cutting, Hanging System from Slab, Material Shifting, Pasting Material, Pasting Labor, Approved Shade of Polish and Lacquer, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager. | MDF 3/4"" + 3/4"" Center Battens with Poshish",Wooden Ceiling,civil_id,4270.0,rft,1548,ID Works (G.F).xlsx,ID Works (G.F),"Rs. 4,270 per rft",151.25
54c66356aea3caa6e76fa8471f7e19be,"WORK: civil_id
ITEM: Providing and applying 4-5-coats of Texture paint (Egg Shell Finish / Sand Finish) to achieve required textured surface as per approved sample (ICI/Jotun/Equivalent) to Internal plastered walls i/c cleaning, rubbing, sanding, filling and prepration of base with primer coat, all to be done according to the manufacturers, specifications complete in all respects.
SECTION: Texture Paint
UNIT: sft","Providing and applying 4-5-coats of Texture paint (Egg Shell Finish / Sand Finish) to achieve required textured surface as per approved sample (ICI/Jotun/Equivalent) to Internal plastered walls i/c cleaning, rubbing, sanding, filling and prepration of base with primer coat, all to be done according to the manufacturers, specifications complete in all respects.","Texture Paint | Providing and applying 4-5-coats of Texture paint (Egg Shell Finish / Sand Finish) to achieve required textured surface as per approved sample (ICI/Jotun/Equivalent) to Internal plastered walls i/c cleaning, rubbing, sanding, filling and prepration of base with primer coat, all to be done according to the manufacturers, specifications complete in all respects.",Texture Paint,civil_id,415.0,sft,795,ID Works (G.F).xlsx,ID Works (G.F),Rs. 415 per sft,104.0
5006fa4b82bfde1e9b93b04eca75ffb0,"WORK: civil_id
ITEM: Providing and applying 4-5-coats of paint to achieve required textured surface as per approved sample (ICI/Jotun/Equivalent) to Internal plastered walls i/c cleaning, rubbing, sanding, filling and prepration of base with primer coat, all to be done according to the manufacturers, specifications complete in all respects.
SECTION: Paint Works
UNIT: sft","Providing and applying 4-5-coats of paint to achieve required textured surface as per approved sample (ICI/Jotun/Equivalent) to Internal plastered walls i/c cleaning, rubbing, sanding, filling and prepration of base with primer coat, all to be done according to the manufacturers, specifications complete in all respects.","Paint Works | Providing and applying 4-5-coats of paint to achieve required textured surface as per approved sample (ICI/Jotun/Equivalent) to Internal plastered walls i/c cleaning, rubbing, sanding, filling and prepration of base with primer coat, all to be done according to the manufacturers, specifications complete in all respects.",Paint Works,civil_id,130.0,sft,5000,ID Works (G.F).xlsx,ID Works (G.F),Rs. 130 per sft,93.25
2e38fa25ef8d92a2c3bb75316d6de0d8,"WORK: civil_id
ITEM: Providing and laying cement sand finish plaster 1/2"" - 3/4"" thick (ratio 1:5) on walls, beams, etc. including minimum 150mm wide approved MS wire mesh between RCC & Masonry joints, finished in line, level, plumb, curing, hacking / chipping of surface for bonding where required, wastage, all arrangements, etc. Complete in all respects and as per drawing, details and directions of the Architect / Engineer.
SECTION: Façade Plaster Works
UNIT: sft","Providing and laying cement sand finish plaster 1/2"" - 3/4"" thick (ratio 1:5) on walls, beams, etc. including minimum 150mm wide approved MS wire mesh between RCC & Masonry joints, finished in line, level, plumb, curing, hacking / chipping of surface for bonding where required, wastage, all arrangements, etc. Complete in all respects and as per drawing, details and directions of the Architect / Engineer.","Façade Plaster Works | Providing and laying cement sand finish plaster 1/2"" - 3/4"" thick (ratio 1:5) on walls, beams, etc. including minimum 150mm wide approved MS wire mesh between RCC & Masonry joints, finished in line, level, plumb, curing, hacking / chipping of surface for bonding where required, wastage, all arrangements, etc. Complete in all respects and as per drawing, details and directions of the Architect / Engineer.",Façade Plaster Works,civil_id,130.0,sft,9600,ID Works (G.F).xlsx,ID Works (G.F),Rs. 130 per sft,117.0
681b1cd6e5b8f4ca49ce6570da7fb06c,"WORK: civil_id
ITEM: Providing and Applying of Weather Shield Paint on the External Walls of Façade on the Existing Plasterd Surface as per Approved Sample (ICI / Jotun / Equivalent) including cleaning, rubbing, sanding, follding and preparation of base with Primer Coat, Material Shifting, Scaffolding Labor, Freight & Cartage etc, Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Weather Shield Paint Works
UNIT: sft","Providing and Applying of Weather Shield Paint on the External Walls of Façade on the Existing Plasterd Surface as per Approved Sample (ICI / Jotun / Equivalent) including cleaning, rubbing, sanding, follding and preparation of base with Primer Coat, Material Shifting, Scaffolding Labor, Freight & Cartage etc, Complete in all respects as per the instruction of the Architect / Client / Project Manager.","Weather Shield Paint Works | Providing and Applying of Weather Shield Paint on the External Walls of Façade on the Existing Plasterd Surface as per Approved Sample (ICI / Jotun / Equivalent) including cleaning, rubbing, sanding, follding and preparation of base with Primer Coat, Material Shifting, Scaffolding Labor, Freight & Cartage etc, Complete in all respects as per the instruction of the Architect / Client / Project Manager.",Weather Shield Paint Works,civil_id,185.0,sft,9600,ID Works (G.F).xlsx,ID Works (G.F),Rs. 185 per sft,117.75
3d060325648d8f56747c80e862e4a08b,"WORK: other
ITEM: Excavation of all type of Soil for the Brick Wall Foundation including removing of the Dispose Material away from site complete in all respects as per the instruction of the Architect / Client / Project Manager.
(Contractor will claim the Working Space as per Site for Bill Perspective)
SECTION: Excavation Works
UNIT: cft","Excavation of all type of Soil for the Brick Wall Foundation including removing of the Dispose Material away from site complete in all respects as per the instruction of the Architect / Client / Project Manager.
(Contractor will claim the Working Space as per Site for Bill Perspective)","Excavation Works | Excavation of all type of Soil for the Brick Wall Foundation including removing of the Dispose Material away from site complete in all respects as per the instruction of the Architect / Client / Project Manager.
(Contractor will claim the Working Space as per Site for Bill Perspective)",Excavation Works,other,45.0,cft,3250.0,Kitchen Works.xlsx,Kitchen Works,Rs. 45 per cft,85.0
016a6d43fbe53e6e95f4c68a6e6229b7,"WORK: other
ITEM: Providing and Applying of Termite (Fiprokill) inclyding hardware, wastage, material Shifting etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
(All Termite Treated Area will be Measured for Bill Working)
SECTION: Termite Proofing
UNIT: sft","Providing and Applying of Termite (Fiprokill) inclyding hardware, wastage, material Shifting etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
(All Termite Treated Area will be Measured for Bill Working)","Termite Proofing | Providing and Applying of Termite (Fiprokill) inclyding hardware, wastage, material Shifting etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
(All Termite Treated Area will be Measured for Bill Working)",Termite Proofing,other,25.0,sft,2220.0,Kitchen Works.xlsx,Kitchen Works,Rs. 25 per sft,76.25
47f7e5dd6e0af8dd6f65d655a9892d8b,"WORK: other
ITEM: Providing, Laying and Compacting of the Upto 2"" Thick Stone Soiling 6"" Thick including compacting, leveling, material Shiftng, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Stone Soiling
UNIT: sft","Providing, Laying and Compacting of the Upto 2"" Thick Stone Soiling 6"" Thick including compacting, leveling, material Shiftng, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.","Stone Soiling | Providing, Laying and Compacting of the Upto 2"" Thick Stone Soiling 6"" Thick including compacting, leveling, material Shiftng, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.",Stone Soiling,other,195.0,sft,1647.0,Kitchen Works.xlsx,Kitchen Works,Rs. 195 per sft,73.25
cfb929eefc151ea3cf9104e8ba53a0bb,"WORK: other
ITEM: Providing & laying of 1:4:8 lean concrete below footings of Brick Works consisting of the Approved Cement (D.G / Mapple Leaf / Lucky / Best Way) (SRC), Sand (Ravi), Crush (Sargodha) including leveling, compacting, curing etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Lean Concrete 3"" Thick
UNIT: sft","Providing & laying of 1:4:8 lean concrete below footings of Brick Works consisting of the Approved Cement (D.G / Mapple Leaf / Lucky / Best Way) (SRC), Sand (Ravi), Crush (Sargodha) including leveling, compacting, curing etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.","Lean Concrete 3"" Thick | Providing & laying of 1:4:8 lean concrete below footings of Brick Works consisting of the Approved Cement (D.G / Mapple Leaf / Lucky / Best Way) (SRC), Sand (Ravi), Crush (Sargodha) including leveling, compacting, curing etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.","Lean Concrete 3"" Thick",other,230.0,sft,500.0,Kitchen Works.xlsx,Kitchen Works,Rs. 230 per sft,94.5
edf1eac393d545ab485527349fdb8564,"WORK: other
ITEM: Providing and Making of the Brick Work in Foundations consisting of the First Class Burnt Brick with Ratio of 1:5 of approved Cement (D.G / Mapple Leaf / Lucky / Best Way)(D.G / Mapple Leaf / Lucky / Best Way) and Sand (Ravi) including cutting, wastage, hardware, labor for brick wall, Leveling, Allignment, Scaffolding, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: Brick Work Foundations
UNIT: cft","Providing and Making of the Brick Work in Foundations consisting of the First Class Burnt Brick with Ratio of 1:5 of approved Cement (D.G / Mapple Leaf / Lucky / Best Way)(D.G / Mapple Leaf / Lucky / Best Way) and Sand (Ravi) including cutting, wastage, hardware, labor for brick wall, Leveling, Allignment, Scaffolding, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.","Brick Work Foundations | Providing and Making of the Brick Work in Foundations consisting of the First Class Burnt Brick with Ratio of 1:5 of approved Cement (D.G / Mapple Leaf / Lucky / Best Way)(D.G / Mapple Leaf / Lucky / Best Way) and Sand (Ravi) including cutting, wastage, hardware, labor for brick wall, Leveling, Allignment, Scaffolding, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.",Brick Work Foundations,other,595.0,cft,500.0,Kitchen Works.xlsx,Kitchen Works,Rs. 595 per cft,128.75
d6f8731ff220141e38bd8435d504cb21,"WORK: other
ITEM: Concrete for Column Foundations
SPEC: Providing and Laying of the R.C Concrete (Site Mix) for Column Foudations and Columns with Ratio of 1:2:4 with Cylinderical Strength of 28 Days including Formwork, Leveling, Laying of Concrete, Vibrator, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: R.C.C Concrete
UNIT: cft",Concrete for Column Foundations,"R.C.C Concrete — Providing and Laying of the R.C Concrete (Site Mix) for Column Foudations and Columns with Ratio of 1:2:4 with Cylinderical Strength of 28 Days including Formwork, Leveling, Laying of Concrete, Vibrator, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager. | Concrete for Column Foundations",R.C.C Concrete,other,1350.0,cft,30.0,Kitchen Works.xlsx,Kitchen Works,"Rs. 1,350 per cft",111.0
2ba66f2a5e87bb741a73903c303c1c73,"WORK: other
ITEM: Concrete for Column upto Plinth Beam
SPEC: Providing and Laying of the R.C Concrete (Site Mix) for Column Foudations and Columns with Ratio of 1:2:4 with Cylinderical Strength of 28 Days including Formwork, Leveling, Laying of Concrete, Vibrator, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager.
SECTION: R.C.C Concrete
UNIT: cft",Concrete for Column upto Plinth Beam,"R.C.C Concrete — Providing and Laying of the R.C Concrete (Site Mix) for Column Foudations and Columns with Ratio of 1:2:4 with Cylinderical Strength of 28 Days including Formwork, Leveling, Laying of Concrete, Vibrator, Water & Curing, Material Shifting, Freight & Cartage etc. Complete in all respects as per the instruction of the Architect / Client / Project Manager. | Concrete for Column upto Plinth Beam",R.C.C Concrete,other,2015.0,cft,9.0,Kitchen Works.xlsx,Kitchen Works,"Rs. 2,015 per cft",112.25
